system_time,camera_time,pos_x_cm,pos_y_cm,pos_z_cm,roll_deg,pitch_deg,yaw_deg,detection_confidence
1742383698.138687,12182.293263,-749.8212625453191,-81.27267744420828,2958.594140399744,-151.05857694418094,-28.61801867202619,-2.023384658846181,0.02328418539059127
1742383698.3103251,12182.465258,-791.0029151798198,-90.95251550449743,3056.5412004773393,-150.08645082580236,-23.918506656260107,-1.4223579305491059,0.023971205730323752
1742383698.4863358,12182.641255,-819.9103065115271,-147.57121152321594,3314.3124432744025,-156.04602827802927,-19.855898074351632,-0.9417889546710161,0.025168145107014348
1742383698.6571002,12182.813306,-2280.221486519693,1867.32278185562,6511.873397733954,-85.60133536710774,-37.46510757500972,-94.41050850328857,0.07253895616501849
1742383698.831469,12182.985263,-831.801690520212,-177.34133799586368,3684.1834762645744,-158.65001073748974,-20.771091958303135,0.630301745203086,0.027606391560370237
1742383699.003355,12183.157278,-826.6407383713641,-176.84539582971905,3656.8577980859645,-156.0978228450046,-19.74835132273645,1.294001922210694,0.027590591093134453
1742383699.1768072,12183.333224,-818.6668175083971,-163.9194957662408,3493.79095006083,-155.1698318254333,-22.222262539625337,0.01911364757248076,0.026568356935270137
1742383699.3474364,12183.505285,-821.6000737682352,-146.01994829774566,3318.162821777745,-153.93951905935535,-23.317674778005987,0.004315481568494744,0.02548326474777455
1742383699.5214944,12183.677259,-805.0407279323659,-123.18442901973764,3197.6257782368366,-154.79991801754468,-23.558808170096984,1.1181092892549875,0.0245773425373361
1742383699.6936014,12183.853267,-809.3327152823159,-109.29999025462062,3142.793369073889,-151.26330160377222,-23.379137709042904,-0.380464624272977,0.024486317332375343
1742383699.8675337,12184.025344,-829.6657361606722,-143.00668854893328,3304.9704277460714,-151.88346447669622,-20.57101280716887,-1.5862746151647598,0.02549463049299565
1742383700.2267907,12184.373305,-871.9427292629193,-195.98736201862553,3736.131166957179,-159.5307239816143,-17.718838749240454,1.4079588067841387,0.027880647888126858
1742383700.5698123,12184.717293,-898.5477389031075,-165.34579685380183,3563.985011133449,-160.02374726755863,-20.036522023191377,-1.5542822060730879,0.026722904811068867
1742383700.7472565,12184.889298,-861.2188238959706,-123.88180388663315,3225.0182222683443,-154.44026895417088,-25.559556729326992,-0.5553265962716173,0.024929247436170535
1742383700.9096422,12185.065221,-860.2466600937936,-50.187106781667204,2975.937798221106,-150.51235055290752,-25.312972950970913,-1.203205154535885,0.02357484061325306
1742383701.0849957,12185.237256999999,-848.893564581649,22.044317439756675,2795.6326742389533,-147.2834728327649,-22.65237929294748,-2.6804685202552143,0.022605846765500558
1742383701.262923,12185.409253,-880.1049845819076,31.776733506462975,2845.1225218975815,-144.6563969321018,-23.893095666335263,-4.1821227202896045,0.023323312190768865
1742383701.4367633,12185.585266,-892.2659790754475,-11.26755613550037,2991.7876488057173,-145.86523533096684,-20.368617713963097,-3.8958190662804544,0.02412600033389713
1742383701.607438,12185.757265,-923.4430601969885,-74.58860041016635,3251.0470531597107,-151.47018820815802,-20.232402870730716,-2.2271422026296452,0.02538002655112641
1742383701.7826064,12185.929257,-904.8328709717894,-125.63146625312514,3400.5974028343758,-156.660991582369,-15.426039398929591,-1.2447947864869318,0.025853694426105855
1742383703.503189,12187.661279999998,-934.0103286321244,-99.34467249241187,3341.3118361607126,-153.27639000258276,-20.717875521403016,-1.8605513503242082,0.0258525572674617
1742383703.677666,12187.837257,-935.511859731918,-57.21706623308557,3233.027128970078,-151.6351889119492,-21.216979650592574,-4.872720330451484,0.025235045546858313
1742383703.8534393,12188.009263,-920.6322593857028,-32.050761342256315,3152.9904173169657,-153.16294783536273,-23.94884148029604,-5.8677315138989945,0.024572730291075644
1742383704.0246956,12188.181313,-876.9301410237521,-1.399238933305321,2964.7785219932607,-144.18532273558353,-21.46811685587411,-4.344064683467414,0.02410959831377022
1742383704.2047954,12188.353347999999,-896.7582337161796,-5.376835345962735,3034.6796627703698,-146.82905107831732,-21.95565110860668,-4.947678650328177,0.0243366995152323
1742383704.37634,12188.529215,-908.3948350441605,-25.58197988591928,3157.735177911434,-149.20114205585404,-24.505333696657207,-4.769500428665284,0.025022835112494608
1742383704.550226,12188.701215,-879.5451556689807,-76.42418956315204,3239.4619574636217,-147.6035732015146,-18.90136400271328,-2.742636490270038,0.02557932171629224
1742383704.7327807,12188.873227,-890.6602815320475,-124.23379937233918,3440.102221788724,-153.69995536281857,-17.13252244810758,-1.8038157427163437,0.026334421760616185
1742383705.5821092,12189.741213,-944.3686002384484,-68.07182440024711,3242.6207352880338,-153.5131803391627,-24.738279643183354,-2.3790042655289865,0.025282121760096445
1742383705.766867,12189.913306,-900.3025837816931,41.32512963178424,2865.1231585627547,-147.0314224308065,-24.829805461407833,-7.53885690763226,0.023180113827884402
1742383705.940809,12190.085296,-912.3511378623373,102.97452326116854,2773.537072103595,-143.09353615307495,-23.805578394251842,-9.453682115478562,0.023036108157508547
1742383706.1173177,12190.261214,-902.1319297180456,88.85471482186725,2798.920839443207,-143.2510168855953,-21.59808700401921,-8.110522161012215,0.02315919703993686
1742383706.2930343,12190.433239,-918.3760757036275,47.07576907683732,2955.707197099019,-145.17922239558936,-21.603780249353484,-7.6102765301564785,0.024016998358945944
1742383706.4660373,12190.605214,-924.5794424980937,-25.231556330339693,3119.9420104937476,-146.63118303009304,-20.326962012923182,-4.573921301736309,0.02498030070242802
1742383706.6319807,12190.781267,-952.9598534128604,-90.95960429582517,3402.9226530862575,-152.92042139349047,-20.478286437316473,-2.9393762595968687,0.026329428005068545
1742383708.0197544,12192.165262,-936.0163277699447,8.105939269587353,2892.1374925096643,-147.89744756461363,-21.960802333742702,-0.9291391928162083,0.023456678107595556
1742383708.1950164,12192.337219000001,-901.9446790222679,38.979346844367875,2787.140466439159,-147.39776403715973,-24.343308860733167,-3.5608698296054593,0.022696589736612233
1742383708.3541481,12192.513262,-916.19633768736,20.66182284664184,2783.7523656961407,-143.69607569422044,-23.484260220049272,-4.539554464764367,0.023022373270636803
1742383708.532605,12192.685263,-1039.0363712560754,-14.775144775377674,2999.387212869672,-150.50498565036457,-22.368911545134495,-4.9743959018849315,0.024035482557166147
1742383708.7047462,12192.857264,-1188.8246895195814,-39.604520314716126,3167.0073383509125,-151.68810946306866,-22.88582823991257,-5.914716224238173,0.02542185584862017
1742383708.8857243,12193.03326,-1372.3893434485951,-32.519014495399304,3380.3206959126514,-157.1667099642249,-17.700935251910586,-6.063214920489751,0.026941272847292672
1742383709.4071536,12193.549205,-1573.6238109657381,-3.4936114610320286,4072.4377273198515,-159.91804651137863,-5.276768813945658,0.7210592243748419,0.03255083911129643
1742383709.9255333,12194.06926,-1547.3292701198602,32.16761575207213,4366.702638428408,-154.56433339398288,-7.141558243049502,8.81014778610277,0.035223574039087574
1742383710.1016352,12194.245273,-1426.4561401455774,-8.938722940265137,4403.176590797495,-151.29454561867954,-5.512133734557258,5.42303892535516,0.035369950626655454
1742383710.2721274,12194.417261,-1442.2372861898416,-111.93238421049176,4709.190665131881,-157.79079868124938,-3.7304995327772006,6.055412512002335,0.03650415459233193
1742383710.45052,12194.58926,-1393.5790592546114,-127.52573934030292,4686.524508097163,165.94512529526637,-44.613905445453696,-2.0367802524751704,0.03711335710775635
1742383710.616836,12194.765239,-1392.1831393528205,-141.50601212148763,4754.2442044795325,-163.24354717015416,13.397888289160429,-3.6637445775730186,0.03757311804392292
1742383710.7841585,12194.937256,-1368.2162544841085,-88.77532499460634,4695.260508014363,-160.210860971166,12.94217907680575,-6.071243529157729,0.03725239698336073
1742383710.9574661,12195.109257,-1308.1474904174038,38.28496282817287,4635.058108261076,171.2223429848066,-40.98799802279519,-18.58498874083429,0.036027153674960295
1742383711.1425774,12195.281259,-1247.6313431313426,56.984510223900905,4474.416783742376,164.88939730619688,-30.597137638251745,-18.887614444859583,0.03426462753373212
1742383711.6551814,12195.801257,-1163.4074611190447,179.89279812694085,4243.260400080775,-148.33052076528077,-16.016444132964047,-23.841000864271813,0.0328662948713866
1742383711.8330772,12195.977251,-1440.9995250902898,371.27792771714206,4321.797264313244,136.61912436479687,-14.947745665686584,-11.680273915610067,0.03689121591811834
1742383712.8561664,12197.013253000001,-1302.2968767059042,-325.47828134143816,4848.758224300109,174.98243174178214,-55.41763749425563,-0.5700145164558896,0.03981440881729742
1742383713.202423,12197.361238,-1453.3997031352917,-340.83305790697074,5400.86867540837,171.90094211408132,-43.646759383992816,3.211375077172428,0.04187656346808822
1742383714.0830474,12198.225256,-444.78944068676424,-512.7352839611845,3317.289757881017,173.3141545404219,3.6040018956378335,21.687152669315235,0.0246542866053294
1742383714.2588277,12198.40121,-675.813705369613,-355.1135045313242,2692.3694697267338,-163.63616475252817,-29.290575529464647,40.21399861811326,0.02089954197742973
1742383720.3176298,12204.461202999999,-406.66836206870585,-29.67140119266253,3416.372599135176,174.749177827576,-26.37810706756464,4.845192728957369,0.025107628133485032
1742383720.4904625,12204.637187,-381.9403123723527,-9.999733710640607,3344.3844955653703,-179.8040160683786,-39.28334552584727,2.3983641215717753,0.025744809525296685
1742383720.664058,12204.809186,-499.1271217025318,10.509893934643303,3239.743624068793,-171.93316242888758,-38.024224105899684,4.407932359568808,0.024867999270306966
1742383720.849163,12204.981192,-627.9075225581023,25.804015958464717,3268.8985661448464,-176.96987522672472,-26.52415853579632,7.80469675580508,0.024088414360717535
1742383721.1851034,12205.329185,-725.2003653851218,38.77843631453957,3236.468603498588,-169.64866549896635,-16.301995923609923,8.194063737791918,0.02386508955917808
1742383721.3551233,12205.501192,-770.3143696733509,57.070072366298476,3173.753575763579,-172.2101977952325,-22.72000747488191,9.587979143142334,0.023576006729321013
1742383722.2199788,12206.369236,-1006.18301238394,68.97223414664293,2834.8227847107223,-168.31612714345155,-12.157365077138609,13.000200294016334,0.022102626322583474
1742383722.3868067,12206.541195,-957.3895634692103,79.48275861148696,2664.475856810893,-164.11166183946446,-10.07899243299362,12.503567294083622,0.02116182746794614
1742383722.738858,12206.885182,-939.4012979020367,89.77028332126149,2589.530307237854,-169.54167871810913,-11.654052030793991,12.67073354987536,0.020272045242146867
1742383723.101565,12207.233241,-842.5148716412233,-22.097040447565636,2525.3722868070336,157.4846680149017,-22.580692849723782,8.418711463447162,0.019718837468378807
1742383723.2546573,12207.405183,-823.6339944561646,-35.92773872013244,2508.2905932206836,-165.90123956969597,-15.849383466376562,6.850581227628538,0.01927738911625837
1742383723.4413528,12207.581256,-818.4197623478541,-50.43740422118501,2506.0381344527345,-163.5660950457434,-10.663653623833596,7.184754119919386,0.01942303486105192
1742383723.597041,12207.75324,-838.074006203375,-62.09692521938136,2562.6340293608478,-165.16262990355398,-15.341104406931159,6.571050119205724,0.019692488167334467
1742383723.7791922,12207.92518,-818.1828561126366,-84.87362861953547,2528.756984411736,161.5369274282146,-23.22778116665695,4.833027764080437,0.01961586593590063
1742383723.9623268,12208.101239,-810.1779332769673,-103.37404357990604,2563.6312790992524,-160.5793946217097,-8.83835769421349,6.624373102484106,0.019932767665216126
1742383724.1225512,12208.273183,-791.8259509087918,-123.34480192324395,2596.177561448947,163.4727302214534,-26.1143600366186,5.6397294167184535,0.020021429491755664
1742383724.302842,12208.445235,-777.6684308760122,-128.2534638033107,2574.9267295056106,160.81664326926557,-26.945421632587816,5.12048935993481,0.020040381356201068
1742383724.482507,12208.617197000001,-795.0274061781764,-121.07480392912333,2600.3015773651787,-160.32838528169452,-6.10464970702089,5.598702660423344,0.020184904579772085
1742383724.6384554,12208.793233999999,-797.9842892088448,-136.2513317344251,2616.232662439064,162.3104693480865,-28.239171230847855,5.625459091725884,0.02031921941406913
1742383724.8342712,12208.965239,-773.5161957545939,-131.50939288300373,2561.2872486983324,160.17935164034623,-28.877630286654046,4.162834320599184,0.020063581924621814
1742383724.992273,12209.137181,-775.3995856523225,-122.44571981663206,2596.0806833654583,164.55694278163307,-29.44864180537079,4.261112954481735,0.02005835765157204
1742383725.1663368,12209.313248,-763.2223639531177,-103.97063111692579,2574.4290813226285,161.3440467273551,-28.15028565586404,3.887381772943844,0.019996841929413308
1742383725.3468244,12209.485239,-762.03308754297,-101.01416627762016,2603.9936865139466,163.01080819264376,-29.24820849795444,3.9324286327358813,0.020139804093571294
1742383725.5130174,12209.657229,-732.3624726920461,-89.9039604742373,2560.944766609444,167.9006104420231,-37.99312847003096,2.9885299098606413,0.01999446259313865
1742383725.6851861,12209.833234,-725.2853942820456,-78.55015786533613,2583.9112593840855,161.83749388516682,-31.58928023756179,3.5717747815039265,0.020078917351247165
1742383725.848059,12210.005174,-724.6003919176328,-76.89122107406273,2624.2625030886543,164.4667523711204,-32.93951151014638,3.655050458103711,0.020290797821624827
1742383726.0337226,12210.177233999999,-704.7046501774787,-77.0640978447838,2587.5999929108943,164.2402024638519,-35.361500835583705,3.600209329075539,0.020146399237685533
1742383726.2093782,12210.349178999999,-699.4874928114247,-80.29095211041695,2632.262826138847,163.40679214613635,-33.88050859868181,3.1350398180628893,0.020442041683848305
1742383726.3666952,12210.525233999999,-671.0411473780257,-75.80996592143984,2593.058376781887,162.78673690292123,-38.407682461819824,0.60023911732493,0.0204882529243811
1742383726.5486724,12210.697232,-655.6485230898398,-76.98603429573255,2616.0166474446905,163.0612662184339,-38.22001223181534,0.09389837509766229,0.020629728311709856
1742383726.730894,12210.869232000001,-627.0270491406366,-80.88703814578551,2614.591440324085,-160.9218638212567,15.720969210354092,0.40248714860137785,0.020869739117115392
1742383726.892068,12211.045234,-619.5335535215893,-93.16123345204672,2657.150405555721,162.76701119210696,-39.004454449824784,-1.6270441736507535,0.021046891443887536
1742383727.0720835,12211.217227,-600.273414887072,-95.7302075666492,2622.026352586614,165.01475077558268,-45.075374687971696,-4.37341437337495,0.02121833506844982
1742383727.2414901,12211.389233999998,-597.6258547042511,-94.41951195793283,2622.3763374046257,164.96086871996783,-45.0008882487469,-4.338929351587302,0.021216253730026603
1742383727.4082868,12211.565242,-595.8095763087217,-99.3375967518318,2650.1963806898766,164.26166578183603,-43.93769515170888,-4.315866819628283,0.021385779660650528
1742383727.5902548,12211.737189,-579.7620199719292,-99.05264196619449,2627.6082927245516,164.85491358448553,-47.45816729676413,-5.334640673984766,0.021533234225343575
1742383727.7600062,12211.909230000001,-574.3867870262036,-104.39148069183763,2684.3354199293153,163.99302415509854,-45.49826526803675,-4.623617968571911,0.021837662854255774
1742383727.9357178,12212.081232999999,-573.3088141338305,-107.43042537455251,2695.6451014578597,164.03303167328204,-47.3706160648712,-3.7664665412320644,0.022106436134929002
1742383728.1016548,12212.257233999999,-562.6033845297294,-110.81820667572981,2664.692775117963,166.1739690849107,-49.29158503461977,-7.103553390275133,0.02201038924226105
1742383728.2817156,12212.429215,-568.8591081182867,-109.37816097857632,2694.1968024628495,165.41882262762337,-48.494440764586706,-6.975336530809135,0.022198316158000417
1742383728.4656513,12212.60123,-557.250649555714,-112.93440868000972,2684.911834469735,165.3131460228957,-49.890194614700754,-7.349596650411063,0.022311517619650858
1742383728.6303957,12212.777223,-569.041839797608,-98.22020773500876,2702.1949851798313,166.36524044374934,-49.63013295326993,-6.378457438306943,0.02230210080133712
1742383728.7960825,12212.949213,-594.7213063142799,-100.62298306019073,2786.3164708319155,165.80823231579737,-49.45164121234857,-7.078655255354291,0.022999255830047798
1742383728.9819446,12213.121229,-605.5618495170079,-97.51477551510975,2837.0240528400836,164.5342714032761,-49.52659611527217,-6.513934587817939,0.023487894654269363
1742383729.1511958,12213.293228,-619.572662232181,-85.84791437353911,2920.2777687932416,163.263660913141,-48.17084987420762,-6.082036824523041,0.02403089298605461
1742383729.3167992,12213.469176,-620.5189954893149,-82.23020194039736,2949.972615014741,164.7763582391774,-49.52040453547534,-6.261198085647106,0.024323584284424413
1742383729.4998522,12213.641221999998,-646.2155368256035,-78.30591521882923,2991.461734964073,162.67596041173343,-48.66503553131474,-5.487167392060128,0.024680622702173433
1742383729.6646054,12213.813259999999,-679.041434177339,-83.73209876301546,3080.54580963747,163.2838185303398,-48.782461208546366,-6.995524812669764,0.025391110999615177
1742383729.8395855,12213.989210000002,-689.3875165248974,-89.36239342076503,3116.2838833263268,161.3963953394503,-48.826027707278556,-5.640609015383738,0.025804625133344996
1742383730.0163,12214.161207000001,-705.6492865259818,-103.5280841962251,3196.672915818649,162.4545240928936,-48.22116634304013,-6.77403536452404,0.02637584921060302
1742383730.1928284,12214.333227,-734.7862615696906,-135.4208382725176,3273.6793197505954,159.9898840639709,-46.618885408756036,-5.466621287224381,0.02701308508136674
1742383730.3629675,12214.509225,-751.2004631289578,-161.67962156885116,3292.7894054910985,159.11776829447052,-49.80140816131706,-4.178772700840763,0.02769682550030022
1742383730.5401425,12214.68122,-806.3196690093972,-198.154228081087,3438.680635133759,161.5950541591436,-48.129135340220614,-5.992648345507896,0.028550800513501413
1742383730.7162733,12214.853213,-830.5311838386663,-219.32908870719666,3471.3000082732206,160.7783974031199,-47.45859247062575,-6.117877789200042,0.02885808958707163
1742383730.8697736,12215.025268,-846.0032881436005,-233.56967698739388,3500.758659320938,159.98323436071644,-47.65218607629493,-6.417568415467184,0.029275966388656816
1742383731.0608532,12215.201185,-876.6935957615116,-239.91680151637073,3581.0238670130934,160.49299413094948,-45.934115043196144,-5.32776952040382,0.029577297294125903
1742383731.2207708,12215.373211,-885.5625995608243,-202.62423632987895,3569.6118009816714,161.3372566450827,-47.26197395395447,-5.867567609907077,0.029506186929996417
1742383731.4072685,12215.545226,-881.7917265665983,-137.58210770661609,3549.553294294041,161.39705558954233,-45.9644050526155,-4.796138233662505,0.02896694642721583
1742383731.5742357,12215.721209000001,-864.2932194866319,-63.723053923414,3480.96457842419,160.7873019980671,-45.67961501641885,-5.2375614412705565,0.02829828881841712
1742383731.7434301,12215.893208000001,-832.0723618990515,56.674096204265346,3310.1500651156343,164.79491279670196,-47.97383311310888,-6.662815578459648,0.026773150291963213
1742383731.9267137,12216.065204,-822.5942378453456,205.24649034639992,3237.6194599044616,165.77395993756545,-48.63383104341593,-7.910266530724119,0.026069547168115086
1742383732.0916054,12216.241207000001,-835.9875060722092,275.08931809901,3338.038051673165,162.99076487078375,-44.83790754486466,-7.115555536358815,0.026506710704304933
1742383732.269055,12216.413208,-900.3902921335952,133.5900947611195,3628.3658366165796,160.6690456752349,-39.84030048534102,-6.488835159771197,0.028508948414968417
1742383732.445023,12216.585217,-921.0843125862377,-123.5926761366878,3653.31016958903,155.23914387028844,-40.672522647275215,-5.526190437440628,0.029823757638282045
1742383732.6178946,12216.757226,-936.2293203487857,-328.8586404482318,3597.078842582843,155.11165086143768,-42.396600831505005,-4.153227054710353,0.030164140867863426
1742383732.7818997,12216.933172000001,-931.9625050299932,-343.8793047978904,3486.8489332896934,161.9595985875168,-45.55324547920511,-4.972914551292093,0.028951414626216147
1742383733.1270504,12217.277202,-749.5833553462882,288.63315942098023,3099.3431843987946,169.710310111563,-53.02331533208519,-8.255927778258586,0.025320023347305463
1742383733.3104084,12217.453204,-813.358607626771,330.6482490085473,3636.37916642998,-165.9974897762545,12.432441018912213,-9.408349014487166,0.02838779821948174
1742383733.4855716,12217.62517,-817.1676290239759,11.473037029360396,3659.352207361954,156.91792678814286,-42.50697339716422,-4.294377823825953,0.02948966358852704
1742383733.6498387,12217.797201,-870.7980561970762,-257.13345301972225,3706.1262640537834,156.76937854060515,-42.40745873874973,-4.973991058824671,0.030564026163125393
1742383733.823453,12217.973167,-876.9860115607463,-376.8574264093935,3572.323150209303,160.87672587984423,-45.90968297214219,-4.730495497767479,0.029856145096783276
1742383733.9902265,12218.145171,-840.698980332853,-130.7112795473244,3284.2074061167727,168.97993581369627,-49.75181870808597,-6.656030620186766,0.026821556901421795
1742383734.1626387,12218.317209,-800.825538740999,169.95020660976328,3121.570038734161,173.80860761537053,-52.58933075124378,-11.56218995295028,0.025415344122328407
1742383734.3428235,12218.489201,-797.3411959848568,344.58047165565074,3292.3676780073793,162.74043395491196,-44.531537253621956,-8.13127847253825,0.02609534260888124
1742383734.684149,12218.837212999999,-886.383662025667,-195.0659633778038,3701.4503339201106,154.49316927601268,-40.30685688180583,-4.751602430128432,0.030382844189059677
1742383734.8676264,12219.009199999999,-917.9820523607984,-444.45594544021185,3746.2709203483782,157.7252297783799,-44.50789039631127,-5.038390316732745,0.03168171517117552
1742383735.034677,12219.185161,-919.5221735896594,-515.4096397078498,3649.6492909229296,158.91776460536371,-46.81072077996238,-4.9211613743681015,0.03137133446467389
