timestamp,roll,pitch,yaw,touch_gesture,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1744899606.200872,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.2210488,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.2411928,0.0,0.0,281.0,,0.234,-0.029,0.15674562092869948,0.03333333333333333,0.0,-0.03333333333333333
1744899606.2613492,0.0,0.0,281.0,,0.234,-0.029,0.15674562092869948,0.03333333333333333,0.0,-0.03333333333333333
1744899606.281582,0.0,0.0,281.0,,0.234,-0.029,0.15674562092869948,0.03333333333333333,0.0,-0.03333333333333333
1744899606.3018317,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.3220296,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.3422573,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.362393,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.383306,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.4034684,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.4236228,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.4438019,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.4639883,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.484231,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.5043979,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.524549,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.5446975,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
1744899606.564886,0.0,0.0,281.0,,0.234,-0.039,0.15677918800805024,0.03333333333333333,0.0,-0.03333333333333333
