timestamp,roll,pitch,yaw,touch_gesture,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1744726696.1610694,,,,,,,,,,
1744726696.504752,,,,,,,,,,
1744726696.7319515,,,,,,,,,,
1744726696.9923658,0.0,0.0,0.0,,0.019,-0.108,0.1245976351016882,0.03333333333333333,0.0,-0.0
1744726697.203758,0.0,0.0,307.0,,0.019,-0.137,0.12495069790070978,0.03333333333333333,0.0,-0.0
1744726697.4158664,0.0,0.0,307.0,,0.028,-0.127,0.13483884500399057,0.03333333333333333,0.0,-0.0
1744726697.6083577,0.0,0.0,307.0,,0.0,-0.069,0.22223203138788783,0.13333333333333333,0.03333333333333333,-0.0
1744726697.8078783,0.0,0.0,306.0,,0.489,-0.216,0.11823058194755731,0.03333333333333333,0.0,-0.23333333333333334
1744726698.0150769,0.0,0.0,311.0,,0.107,-0.226,0.16608202652312798,0.03333333333333333,0.0,-0.4666666666666667
1744726698.2237258,0.0,0.0,314.0,,0.48,-0.078,0.1357330999987596,0.06666666666666667,0.0,-0.03333333333333333
1744726698.398913,0.0,0.0,314.0,,-0.01,-0.402,0.22987157728611862,0.03333333333333333,0.0,-0.03333333333333333
1744726698.5845098,0.0,0.0,314.0,,0.019,-0.216,0.12633609480253227,0.03333333333333333,0.0,-0.16666666666666666
1744726698.7699866,0.0,0.0,315.0,,0.176,-0.059,0.03774293446842947,0.06666666666666667,-0.03333333333333333,-0.0
1744726698.9626975,0.0,0.0,311.0,,0.195,0.038,0.2439154153594174,0.06666666666666667,0.0,-0.06666666666666667
1744726699.1698253,0.0,-1.0,302.0,,-0.16220810714975126,-0.127,0.06581525538773647,0.03333333333333333,0.0,0.03333333333333333
1744726699.3827248,0.0,0.0,300.0,,0.117,-0.265,0.15814315136514168,0.03333333333333333,0.0,0.06666666666666667
1744726699.5986497,0.0,0.0,296.0,,0.077,-0.049,0.1734099535456206,0.03333333333333333,0.0,0.26666666666666666
1744726699.8207657,0.0,-2.0,282.0,,-0.12736406265153452,-0.177,0.12785246780100934,0.06666666666666667,-0.03333333333333333,0.16666666666666666
1744726700.0236819,0.0,-1.0,279.0,,-0.035208107149751255,0.048,0.08604184127950454,0.03333333333333333,0.03333333333333333,0.23333333333333334
1744726700.2288601,1.0,-2.0,278.0,,-0.6463640626515346,-1.0442081071497513,-0.008273866628202953,-0.13333333333333333,0.0,-1.5
1744726700.4325256,2.0,-3.0,276.0,,-0.36741573074327905,-0.16636406265153453,0.1565824701416858,0.06666666666666667,0.0,0.7666666666666667
1744726700.6418307,4.0,-3.0,269.0,,-0.11241573074327904,-0.6843110074298693,0.054109378979909195,0.0,0.0,0.03333333333333333
1744726700.8254704,4.0,-2.0,269.0,,0.009635937348465462,-0.9983110074298693,0.1939106907825039,0.03333333333333333,0.0,-0.23333333333333334
1744726701.0074174,3.0,-1.0,273.0,,0.04379189285024873,-0.748415730743279,0.18797930277761132,0.0,0.06666666666666667,-0.1
1744726701.1925418,3.0,0.0,282.0,,0.0,-1.062415730743279,0.27554359901576575,-0.2,0.0,-0.23333333333333334
1744726701.383007,3.0,0.0,284.0,,0.019,-0.6314157307432791,0.25269199773959805,0.06666666666666667,0.0,-0.13333333333333333
1744726701.5722182,3.0,0.0,286.0,,0.038,-0.5134157307432791,0.1240717716825479,0.03333333333333333,0.0,-0.0
1744726701.7618043,2.0,0.0,286.0,,-0.127,-0.6853640626515345,0.012803034397164126,0.06666666666666667,-0.03333333333333333,0.06666666666666667
1744726701.950098,2.0,0.0,285.0,,-0.373,-0.5873640626515345,0.33948684483480385,0.1,-0.06666666666666667,-0.0
1744726702.1395245,2.0,0.0,284.0,,-0.206,-0.5383640626515345,0.04008826054482384,0.0,0.0,0.06666666666666667
1744726702.333854,3.0,0.0,285.0,,0.176,-0.7584157307432791,0.17747574916220188,0.06666666666666667,0.0,-0.0
1744726702.5308287,2.0,0.0,285.0,,-0.118,-0.1763640626515345,0.19503274180783414,-0.03333333333333333,0.0,0.16666666666666666
1744726702.7259367,2.0,1.0,287.0,,-0.11279189285024871,-0.6953640626515345,0.2130267284187255,0.03333333333333333,0.0,0.03333333333333333
1744726702.920143,1.0,2.0,286.0,,0.21536406265153452,-0.33820810714975125,0.1361827405713214,0.03333333333333333,0.0,-0.03333333333333333
