timestamp,roll,pitch,yaw,touch_gesture,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1743603823.1430824,,,,,0.0,,,,,
1743603823.1632392,,,,,0.19068818019399816,,,,,
1743603823.1834724,,,,,0.37963895285263954,,,,,
1743603823.2036438,,,,,0.5651307403936395,,,,,
1743603823.2238665,,,,,0.7454734809102108,,,,,
1743603823.2440135,,,,,0.9190240267463125,,,,,
1743603823.2683802,,,,,1.0842011156244709,,,,,
1743603823.2885606,,,,,1.2394997779204897,,,,,
1743603823.3086977,,,,,1.3835050488167835,,,,,
1743603823.3288622,,,,,1.5149048603994846,,,,,
1743603823.3492055,,,,,1.6325019962362164,,,,,
1743603823.3693385,,,,,1.7352249995133937,,,,,
1743603823.3894694,,,,,1.822137935346291,,,,,
1743603823.4095953,,,,,1.8924489183150446,,,,,
1743603823.4297156,,,,,1.9455173275300743,,,,,
1743603823.449953,,,,,1.980859643488673,,,,,
1743603823.4701402,,,,,1.998153853541703,,,,,
1743603823.4902806,,,,,1.9972423858310997,,,,,
1743603823.5104167,,,,,1.9781335449663415,,,,,
1743603823.5305488,,,,,1.9410014363590828,,,,,
1743603823.5523643,,,,,1.8861843799053568,,,,,
1743603823.5724642,,,,,1.8141818274686816,,,,,
1743603823.5925984,,,,,1.7256498122496524,,,,,
1743603823.612724,,,,,1.6213949715039473,,,,,
1743603823.633003,,,,,1.5023671970692503,,,,,
1743603823.6533408,,,,,1.3696509806639723,,,,,
1743603823.673478,,,,,1.2244555328129214,,,,,
1743603823.695133,,,,,1.0681037654288281,,,,,
1743603823.715258,,,,,0.9020202384322042,,,,,
1743603823.735365,,,,,0.7277181802308547,,,,,
1743603823.755541,0.0,0.0,0.0,,0.5467857003187172,-0.078,0.1143420369879351,0.0333333333333333,0.0,-0.0
1743603823.7756965,0.0,0.0,0.0,,0.3608713196144448,-0.078,0.1143420369879351,0.0333333333333333,0.0,-0.0
1743603823.7958786,0.0,0.0,0.0,,0.17166895037646035,-0.088,0.1144575684809545,0.0333333333333333,0.0,-0.0
1743603823.816069,0.0,0.0,0.0,,-0.019097537453811337,-0.078,0.1243741497544341,0.0333333333333333,0.0,-0.0
1743603823.8362255,0.0,0.0,0.0,,-0.20969002286062174,-0.078,0.1243741497544341,0.0333333333333333,0.0,-0.0
1743603823.8563633,0.0,0.0,0.0,,-0.3983719702076721,-0.088,0.1244238476166383,0.0333333333333333,0.0,-0.0
1743603823.8765807,0.0,0.0,0.0,,-0.58342425124709,-0.078,0.1343733976621681,0.0333333333333333,0.0,-0.0
1743603823.8969543,0.0,0.0,0.0,,-0.7631608085253653,-0.078,0.1343733976621681,0.0333333333333333,0.0,-0.0
1743603823.917097,0.0,0.0,318.0,,-0.9359440174730187,-0.088,0.1144575684809545,0.0333333333333333,0.0,-0.0
1743603823.9372406,0.0,0.0,318.0,,-1.1001996072102143,-0.078,0.1143749041212274,0.0333333333333333,0.0,-0.0
1743603823.9583695,0.0,0.0,318.0,,-1.2544310041210947,-0.078,0.1143749041212274,0.0333333333333333,0.0,-0.0
1743603823.9785254,0.0,0.0,318.0,,-1.3972329675089974,-0.088,0.1244238476166383,0.0333333333333333,0.0,-0.0
1743603823.9986978,0.0,0.0,318.0,,-1.5273043930946637,-0.088,0.1244238476166383,0.0333333333333333,0.0,-0.0
1743603824.019279,0.0,0.0,318.0,,-1.6434601677016152,-0.088,0.1144575684809545,0.0333333333333333,0.0,-0.0
1743603824.0394604,0.0,0.0,318.0,,-1.7446419671176616,-0.078,0.1244168899614006,0.0333333333333333,0.0,-0.0
1743603824.059798,0.0,0.0,318.0,,-1.8299278987505765,-0.088,0.12445664779192,0.0333333333333333,0.0,-0.0
1743603824.0799751,0.0,0.0,318.0,,-1.8985409012212617,-0.088,0.1144247021785602,0.0333333333333333,0.0,-0.0
1743603824.1001265,0.0,0.0,318.0,,-1.9498558243636472,-0.088,0.1244238476166383,0.0333333333333333,0.0,-0.0
1743603824.1203706,0.0,0.0,318.0,,-1.9834051251236584,-0.088,0.1144575684809545,0.0333333333333333,0.0,-0.0
1743603824.140651,0.0,0.0,318.0,,-1.9988831274605092,-0.088,0.1045014036739164,0.0333333333333333,0.0,-0.0
1743603824.1607947,0.0,0.0,318.0,,-1.996148807437294,-0.069,0.1243083983220074,0.0333333333333333,0.0,-0.0
1743603824.180949,0.0,0.0,318.0,,-1.9752270781252244,-0.088,0.1145003937732536,0.0333333333333333,0.0,-0.0
1743603824.2015302,0.0,0.0,318.0,,-1.9363085626144287,-0.088,0.1144247021785602,0.0333333333333333,0.0,-0.0
1743603824.2217038,0.0,0.0,318.0,,-1.8797478571994681,-0.088,0.12445664779192,0.0333333333333333,0.0,-0.0
1743603824.241858,0.0,0.0,318.0,,-1.8060603005641187,-0.088,0.1145003937732536,0.0333333333333333,0.0,-0.0
1743603824.2621365,0.0,0.0,318.0,,-1.7159172784021888,-0.088,0.1145003937732536,0.0333333333333333,0.0,-0.0
1743603824.2850208,0.0,0.0,318.0,,-1.6101401062551266,-0.088,0.1144247021785602,0.0333333333333333,0.0,-0.0
1743603824.3052232,0.0,0.0,318.0,,-1.4896925463014263,-0.088,0.1144247021785602,0.0333333333333333,0.0,-0.0
1743603824.3253798,0.0,0.0,318.0,,-1.3556720262792212,-0.088,0.1244238476166383,0.0333333333333333,0.0,-0.0
1743603824.3455222,0.0,0.0,318.0,,-1.2092996405486462,-0.078,0.1144177304961893,0.0333333333333333,0.0,-0.0
1743603824.365703,0.0,0.0,318.0,,-1.0519090243967837,-0.078,0.1144177304961893,0.0333333333333333,0.0,-0.0
1743603824.386387,0.0,0.0,318.0,,-0.8849342029541819,-0.098,0.1145930139987445,0.0333333333333333,0.0,-0.0
1743603824.4074569,0.0,0.0,318.0,,-0.7098965254344823,-0.078,0.1243741497544341,0.0333333333333333,0.0,-0.0
1743603824.430381,0.0,0.0,318.0,,-0.5283908037425726,-0.088,0.1144575684809545,0.0333333333333333,0.0,-0.0
1743603824.4506316,0.0,0.0,318.0,,-0.34207078174583055,-0.088,0.1044584919571622,0.0333333333333333,0.0,-0.0
