timestamp,roll,pitch,yaw,touch_gesture,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1744731849.2542777,0.0,0.0,0.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731849.7461,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731850.0502684,0.0,0.0,293.0,,0.048,-0.108,0.12469419075646826,0.03333333333333333,0.0,-0.0
1744731850.355839,0.0,0.0,293.0,,0.048,-0.108,0.12469419075646826,0.03333333333333333,0.0,-0.0
1744731850.6844156,0.0,0.0,293.0,,0.048,-0.098,0.12459182079985887,0.03333333333333333,0.0,-0.0
1744731851.0258064,0.0,0.0,293.0,,0.048,-0.108,0.11469559032648213,0.03333333333333333,0.0,-0.0
1744731851.3151767,0.0,0.0,293.0,,0.058,-0.108,0.11474837106646518,0.03333333333333333,0.0,-0.0
1744731851.592668,0.0,0.0,293.0,,0.068,-0.098,0.11470853662458325,0.03333333333333333,0.0,-0.0
1744731851.873986,0.0,0.0,293.0,,0.048,-0.108,0.12469419075646826,0.03333333333333333,0.0,-0.0
1744731852.1799276,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731852.473314,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731852.788555,0.0,0.0,293.0,,0.068,-0.098,0.1247071110086484,0.03333333333333333,0.0,-0.0
1744731853.0821142,0.0,0.0,293.0,,0.068,-0.108,0.12480947735586945,0.03333333333333333,0.0,-0.0
1744731853.357627,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731853.630155,0.0,0.0,293.0,,0.048,-0.108,0.11469559032648213,0.03333333333333333,0.0,-0.0
1744731853.917885,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731854.2025602,0.0,0.0,293.0,,0.048,-0.108,0.11469559032648213,0.03333333333333333,0.0,-0.0
1744731854.4946845,0.0,0.0,293.0,,0.048,-0.108,0.11469559032648213,0.03333333333333333,0.0,-0.0
1744731854.7875671,0.0,0.0,293.0,,0.058,-0.108,0.10474988138046193,0.03333333333333333,0.0,-0.0
1744731855.0713034,0.0,0.0,293.0,,0.048,-0.098,0.12459182079985887,0.03333333333333333,0.0,-0.0
1744731855.3555539,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731855.650039,0.0,0.0,293.0,,0.068,-0.108,0.12480947735586945,0.03333333333333333,0.0,-0.0
1744731855.911555,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731856.1694489,0.0,0.0,293.0,,0.058,-0.108,0.1247468653105237,0.03333333333333333,0.0,-0.0
1744731856.4288342,0.0,0.0,293.0,,0.077,-0.098,0.1347704083136403,0.03333333333333333,0.0,-0.0
1744731856.6986434,0.0,0.0,291.0,,0.048,-0.108,0.11469559032648213,0.03333333333333333,0.0,-0.0
1744731856.9679003,0.0,0.0,291.0,,0.058,-0.108,0.11474837106646518,0.06666666666666667,0.0,-0.0
1744731857.2336001,0.0,0.0,292.0,,0.058,-0.127,0.12496873513130602,0.03333333333333333,0.0,-0.0
1744731857.5093007,0.0,-1.0,293.0,,0.7597918928502487,-0.373,0.222135446828565,0.0,0.13333333333333333,-0.03333333333333333
1744731857.7853234,0.0,0.0,292.0,,1.176,-0.069,0.32743119342516636,0.26666666666666666,-0.23333333333333334,-0.13333333333333333
1744731858.0763545,1.0,-2.0,282.0,,-0.2843640626515345,-0.19120810714975126,0.22218344310707394,0.03333333333333333,-0.06666666666666667,0.4666666666666667
1744731858.354921,3.0,-4.0,271.0,,-0.9883110074298693,-1.033415730743279,0.15194775371390357,0.06666666666666667,0.26666666666666666,0.06666666666666667
1744731858.644911,2.0,-3.0,265.0,,-0.5334157307432791,-0.5283640626515345,0.34166576873794874,0.36666666666666664,0.0,0.23333333333333334
1744731858.9372935,1.0,-2.0,262.0,,-0.0783640626515345,-0.6122081071497513,0.1570518282853257,0.13333333333333333,0.16666666666666666,0.23333333333333334
1744731859.232945,4.0,0.0,267.0,,-0.255,-1.1743110074298693,-0.007412317431358062,-0.03333333333333333,0.06666666666666667,-0.06666666666666667
1744731859.527862,6.0,4.0,276.0,,-0.21768899257013075,-1.4664242246556807,-0.0974369612202306,0.2,-0.03333333333333333,-0.13333333333333333
1744731859.8151827,6.0,7.0,279.0,,0.1755382588044967,-1.6044242246556806,0.4532313766722531,-0.1,-0.03333333333333333,0.2
1744731860.1078696,7.0,8.0,278.0,,0.7082881204182421,-1.1475382588044967,0.21420368489788366,0.13333333333333333,0.06666666666666667,0.03333333333333333
1744731860.4013925,3.0,6.0,278.0,,1.0054242246556806,-0.7584157307432791,0.03905585711781612,0.06666666666666667,-0.3333333333333333,0.13333333333333333
1744731860.696487,8.0,4.0,279.0,,1.2713110074298692,-2.1692881204182424,0.16298579123743195,-0.4,0.13333333333333333,-0.9666666666666667
1744731861.0087442,7.0,-2.0,283.0,,0.6666359373484654,-0.8145382588044967,-0.22566984143522362,0.13333333333333333,-0.03333333333333333,-1.1333333333333333
1744731861.3122032,1.0,-2.0,287.0,,0.3136359373484655,-0.12320810714975126,0.4481833627727614,0.06666666666666667,0.3,-0.13333333333333333
1744731861.5839944,0.0,-3.0,288.0,,-0.08341573074327907,-0.481,0.2910293038693723,0.1,-0.06666666666666667,-0.0
1744731861.8535273,0.0,0.0,289.0,,0.048,-0.108,0.11469559032648213,0.03333333333333333,0.0,-0.0
1744731862.1217263,0.0,0.0,289.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731862.3804383,0.0,0.0,289.0,,0.058,-0.098,0.13464320152923115,0.03333333333333333,0.0,-0.0
1744731862.6502216,0.0,0.0,289.0,,0.048,-0.098,0.11459301399874455,0.03333333333333333,0.0,-0.0
1744731862.9208963,0.0,0.0,289.0,,0.077,-0.098,0.1837628724260103,0.06666666666666667,0.0,-0.0
1744731863.1884937,0.0,0.0,289.0,,0.038,-0.078,0.13437339766216816,0.03333333333333333,0.0,-0.0
1744731863.4643738,0.0,0.0,289.0,,0.058,-0.078,0.13446862509850988,0.03333333333333333,0.0,-0.0
1744731863.7445526,0.0,0.0,289.0,,0.048,-0.088,0.09550231520071506,0.03333333333333333,0.0,-0.0
1744731864.015083,0.0,0.0,289.0,,0.058,-0.108,0.10474988138046193,0.03333333333333333,0.0,-0.0
1744731864.2932842,0.0,0.0,289.0,,0.058,-0.108,0.11474837106646518,0.03333333333333333,0.0,-0.0
1744731864.571698,0.0,0.0,289.0,,0.048,-0.098,0.11459301399874455,0.03333333333333333,0.0,-0.0
1744731864.8448021,0.0,0.0,289.0,,0.058,-0.098,0.11464579639452843,0.03333333333333333,0.0,-0.0
1744731865.1231046,0.0,0.0,289.0,,0.048,-0.078,0.13441605196092965,0.03333333333333333,0.0,-0.0
1744731865.4036415,0.0,0.0,289.0,,0.048,-0.078,0.13441605196092965,0.03333333333333333,0.0,-0.0
1744731865.6826255,0.0,0.0,289.0,,0.077,-0.078,0.15459344932628483,0.03333333333333333,0.0,-0.0
1744731865.9665587,0.0,0.0,288.0,,0.038,-0.088,0.12445664779192,0.03333333333333333,0.0,-0.0
1744731866.2563205,0.0,0.0,288.0,,0.048,-0.118,0.1048097527035452,0.03333333333333333,0.0,-0.0
1744731866.545547,0.0,0.0,288.0,,0.048,-0.118,0.1048097527035452,0.03333333333333333,0.0,-0.0
1744731866.8305972,0.0,0.0,288.0,,0.058,-0.078,0.12446956898275374,0.03333333333333333,0.0,-0.0
1744731867.1930184,0.0,0.0,288.0,,0.048,-0.088,0.1145003937732536,0.03333333333333333,0.0,-0.0
1744731867.5226903,0.0,0.0,288.0,,0.048,-0.098,0.1045942108096618,0.03333333333333333,0.0,-0.0
1744731867.8610592,0.0,0.0,288.0,,0.058,-0.039,0.22223807441345578,0.03333333333333333,0.0,-0.0
1744731867.9966986,0.0,0.0,288.0,,0.038,-0.098,0.10455130031085957,0.03333333333333333,0.0,-0.0
1744731868.1856854,0.0,0.0,288.0,,0.058,-0.088,0.12455206461288348,0.03333333333333333,0.0,-0.0
1744731868.3869045,0.0,0.0,288.0,,0.048,-0.078,0.12441688996140066,0.03333333333333333,0.0,-0.0
1744731868.5121481,0.0,0.0,288.0,,0.048,-0.088,0.1145003937732536,0.03333333333333333,0.0,-0.0
1744731868.635109,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731868.756932,0.0,0.0,288.0,,0.048,-0.098,0.12459182079985887,0.03333333333333333,0.0,-0.0
1744731868.8729947,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731868.9924166,0.0,0.0,288.0,,0.048,-0.078,0.12441688996140066,0.03333333333333333,0.0,-0.0
1744731869.1139874,0.0,0.0,288.0,,0.058,-0.088,0.1145531776641544,0.03333333333333333,0.0,-0.0
1744731869.2371504,0.0,0.0,288.0,,0.048,-0.088,0.1145003937732536,0.03333333333333333,0.0,-0.0
1744731869.3571463,0.0,0.0,288.0,,0.048,-0.088,0.1145003937732536,0.03333333333333333,0.0,-0.0
1744731869.480839,0.0,0.0,288.0,,0.048,-0.078,0.12441688996140066,0.03333333333333333,0.0,-0.0
1744731869.6037273,0.0,0.0,288.0,,0.038,-0.088,0.12445664779192,0.03333333333333333,0.0,-0.0
1744731869.7876384,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731869.9368925,0.0,0.0,288.0,,0.058,-0.078,0.12446956898275374,0.03333333333333333,0.0,-0.0
1744731870.0972705,0.0,0.0,288.0,,0.048,-0.078,0.12441688996140066,0.03333333333333333,0.0,-0.0
1744731870.2518945,0.0,0.0,288.0,,0.058,-0.078,0.11447051572150002,0.03333333333333333,0.0,-0.0
1744731870.4058526,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731870.5467238,0.0,0.0,288.0,,0.058,-0.088,0.1145531776641544,0.03333333333333333,0.0,-0.0
1744731870.6730316,0.0,0.0,288.0,,0.048,-0.088,0.1145003937732536,0.03333333333333333,0.0,-0.0
1744731870.7973406,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731870.9211538,0.0,0.0,288.0,,0.058,-0.088,0.1145531776641544,0.03333333333333333,0.0,-0.0
1744731871.0322902,0.0,0.0,288.0,,0.058,-0.088,0.12455206461288348,0.03333333333333333,0.0,-0.0
1744731871.1461413,0.0,0.0,288.0,,0.048,-0.088,0.1145003937732536,0.03333333333333333,0.0,-0.0
1744731871.2702737,0.0,0.0,288.0,,0.058,-0.088,0.12455206461288348,0.03333333333333333,0.0,-0.0
1744731871.3893201,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
1744731871.5139358,0.0,0.0,288.0,,0.048,-0.088,0.12449938692057749,0.03333333333333333,0.0,-0.0
